"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","red","frc5889","frc6424","frc3660","112","12","30","Docked","Level","45","67","Docked","Level","3"
"2","12","red","frc6424","frc1750","frc2165","105","12","24","Docked","Level","44","66","None","Level","3"
"3","16","red","frc2333","frc4005","frc6424","90","18","26","Docked","NotLevel","32","44","Docked","Level","2"
"4","21","blue","frc6424","frc1619","frc2718","96","15","21","None","NotLevel","45","55","Park","NotLevel","2"
"5","29","red","frc6424","frc1410","frc4603","91","9","24","Docked","Level","37","57","Park","Level","3"
"6","32","blue","frc6424","frc2341","frc3465","58","6","6","None","NotLevel","25","37","Park","Level","2"
"7","35","blue","frc4523","frc5578","frc6424","80","6","17","Docked","NotLevel","39","53","Docked","NotLevel","2"
"8","45","blue","frc2359","frc6424","frc2945","91","6","20","Docked","NotLevel","34","56","Docked","Level","3"
"9","51","red","frc3931","frc6424","frc6026","141","6","21","Docked","Level","47","69","None","Level","3"
"10","56","blue","frc2773","frc6424","frc2395","92","10","25","Docked","Level","35","57","Docked","Level","3"
"11","59","blue","frc1108","frc2986","frc6424","98","6","21","Docked","Level","47","67","Park","Level","3"
