"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","red","frc1209","frc2373","frc2986","63","6","9","None","Level","22","44","Docked","Level","2"
"2","7","blue","frc4603","frc2333","frc1209","34","0","0","None","Level","12","34","Park","Level","0"
"3","12","blue","frc1209","frc2718","frc4523","69","6","20","None","NotLevel","22","34","Docked","Level","0"
"4","18","blue","frc1209","frc5889","frc5578","74","6","12","None","Level","30","52","Docked","Level","2"
"5","23","red","frc2352","frc2773","frc1209","84","6","24","None","Level","30","40","Docked","NotLevel","2"
"6","34","blue","frc1209","frc6809","frc1750","33","4","10","None","Level","8","18","Docked","NotLevel","0"
"7","37","red","frc4005","frc1209","frc1561","115","12","15","None","Level","33","63","Docked","Level","3"
"8","41","red","frc1410","frc1209","frc1108","91","3","21","None","Level","31","45","Docked","NotLevel","2"
"9","47","blue","frc5550","frc3160","frc1209","63","6","9","None","Level","27","49","Park","Level","2"
"10","53","blue","frc9007","frc1209","frc1619","130","12","30","None","Level","43","65","Docked","Level","4"
"11","57","red","frc3931","frc2945","frc1209","82","6","20","None","NotLevel","30","52","Docked","Level","3"
