"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc7492","frc8408","frc1745","105","3","18","None","Level","43","65","Docked","Level","3"
"2","7","blue","frc7121","frc1745","frc2848","87","9","18","None","Level","37","59","Docked","Level","2"
"3","14","red","frc6768","frc1745","frc8874","71","3","9","None","NotLevel","18","40","Docked","Level","2"
"4","21","blue","frc1745","frc8528","frc4717","86","3","18","None","Level","36","58","Park","Level","1"
"5","29","blue","frc1745","frc9105","frc148","151","14","35","None","Level","64","86","Park","Level","4"
"6","33","blue","frc7125","frc4153","frc1745","106","6","21","None","Level","43","65","Docked","Level","3"
"7","40","blue","frc1745","frc7534","frc5417","141","10","28","None","Level","56","78","Park","Level","4"
"8","48","red","frc3676","frc1745","frc7750","98","7","25","Docked","Level","31","53","Docked","Level","4"
"9","54","red","frc1745","frc5411","frc6369","129","14","32","None","Level","50","72","Docked","Level","2"
"10","60","blue","frc2657","frc5613","frc1745","95","10","28","None","Level","32","52","Docked","Level","1"
"11","70","red","frc1164","frc9080","frc1745","102","7","25","None","Level","35","57","Docked","Level","3"
"12","75","red","frc4734","frc1745","frc4206","111","10","25","None","Level","34","56","Park","Level","4"
