"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","blue","frc9080","frc3310","frc5866","116","12","30","Docked","Level","39","61","Park","Level","4"
"2","12","red","frc7271","frc3310","frc7121","85","6","21","Docked","Level","27","49","Park","Level","1"
"3","16","red","frc5613","frc6682","frc3310","81","7","25","None","Level","31","41","Park","NotLevel","2"
"4","21","red","frc7125","frc3310","frc7534","113","6","24","Docked","Level","42","64","Docked","Level","4"
"5","28","blue","frc3310","frc4153","frc6171","107","9","24","Docked","Level","38","58","Docked","Level","4"
"6","34","blue","frc1164","frc6974","frc3310","125","9","24","Docked","Level","49","71","Docked","Level","4"
"7","41","red","frc3310","frc8408","frc5212","103","6","21","Docked","Level","40","62","Park","Level","3"
"8","49","red","frc8874","frc3481","frc3310","103","9","24","Docked","Level","29","59","Park","Level","4"
"9","54","blue","frc3310","frc9105","frc6768","132","18","36","Docked","Level","51","71","Park","Level","4"
"10","64","blue","frc4206","frc7492","frc3310","139","18","36","Docked","Level","56","78","Park","Level","4"
"11","69","red","frc3310","frc2848","frc4251","128","12","30","Docked","Level","46","68","Park","Level","4"
"12","77","red","frc2657","frc3310","frc8528","96","4","10","None","NotLevel","39","61","Docked","Level","3"
