"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","blue","frc8385","frc5525","frc6533","57","3","21","None","Level","9","31","Park","Level","2"
"2","12","blue","frc4994","frc4382","frc5525","46","3","6","None","Level","20","40","Docked","Level","0"
"3","17","red","frc5525","frc6020","frc5533","49","4","7","None","Level","15","37","Park","Level","0"
"4","25","red","frc4003","frc5525","frc5505","87","12","27","None","Level","34","40","Park","NotLevel","0"
"5","32","red","frc5525","frc894","frc7166","139","12","33","None","Level","56","76","Park","Level","4"
"6","38","red","frc5234","frc5525","frc5538","32","0","6","None","Level","14","26","Docked","Level","0"
"7","44","blue","frc5525","frc7109","frc5203","30","0","3","None","Level","25","27","Docked","NotLevel","0"
"8","52","red","frc6631","frc5525","frc2619","41","6","12","None","Level","18","24","Docked","NotLevel","0"
"9","57","red","frc5224","frc5216","frc5525","103","6","24","None","Level","37","59","Park","Level","1"
"10","61","blue","frc5525","frc9245","frc8193","47","6","9","None","Level","31","33","Docked","NotLevel","0"
"11","66","blue","frc8517","frc5714","frc5525","83","9","15","None","Level","28","58","Park","Level","1"
"12","73","red","frc5229","frc7211","frc5525","101","12","30","None","Level","29","51","Park","Level","3"
