"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","blue","frc7211","frc2619","frc5248","96","15","33","None","Level","31","53","Docked","Level","3"
"2","8","blue","frc894","frc245","frc5248","74","10","13","None","Level","31","51","None","Level","0"
"3","19","blue","frc5538","frc5248","frc6631","53","3","6","None","Level","12","32","None","Level","2"
"4","25","blue","frc548","frc4391","frc5248","109","12","26","None","NotLevel","48","68","None","Level","3"
"5","29","red","frc5248","frc4994","frc5229","62","3","6","None","Level","19","41","None","Level","0"
"6","34","blue","frc6020","frc5248","frc5224","16","0","3","None","Level","6","8","Docked","NotLevel","2"
"7","40","blue","frc5248","frc8193","frc5216","87","12","24","None","Level","33","53","Docked","Level","1"
"8","51","red","frc3770","frc5714","frc5248","67","9","21","None","Level","16","36","None","Level","1"
"9","56","red","frc5248","frc1506","frc5533","65","10","28","None","Level","25","37","Docked","Level","0"
"10","62","red","frc5248","frc5234","frc9227","58","6","21","None","Level","10","32","None","Level","1"
"11","69","red","frc3641","frc5248","frc7166","125","8","26","None","Level","52","74","None","Level","4"
"12","74","red","frc5203","frc5248","frc5505","71","6","21","None","Level","30","30","None","NotLevel","0"
