"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","red","frc2059","frc2640","frc9008","95","15","30","None","Level","33","55","Park","Level","3"
"2","9","blue","frc5607","frc6502","frc2059","114","18","36","None","Level","31","53","Docked","Level","3"
"3","14","red","frc4935","frc2059","frc900","131","22","43","None","Level","41","63","Docked","Level","3"
"4","26","red","frc8429","frc2059","frc9259","92","6","21","Docked","Level","31","61","Docked","Level","1"
"5","30","blue","frc5727","frc8738","frc2059","102","18","21","None","Level","36","66","None","Level","1"
"6","35","blue","frc8757","frc2059","frc5160","94","21","24","None","Level","30","50","Docked","Level","0"
"7","46","blue","frc2059","frc6894","frc587","135","30","48","None","Level","45","67","Docked","Level","4"
"8","52","red","frc4828","frc2059","frc4795","136","13","28","Docked","Level","61","83","Docked","Level","4"
"9","56","blue","frc2059","frc4290","frc435","106","12","15","None","NotLevel","46","76","Park","Level","1"
"10","62","blue","frc5190","frc3506","frc2059","155","16","34","None","Level","64","86","Docked","Level","4"
"11","70","blue","frc2059","frc7443","frc1533","126","12","30","Docked","Level","49","59","Docked","NotLevel","1"
"12","78","red","frc7890","frc7763","frc2059","108","12","30","None","Level","43","63","Docked","Level","3"
