"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","blue","frc1803","frc694","frc9184","95","15","33","None","Level","32","52","None","Level","3"
"2","10","red","frc9184","frc533","frc514","76","12","23","None","NotLevel","23","33","Park","NotLevel","0"
"3","18","blue","frc7673","frc9184","frc353","67","4","25","None","Level","22","32","None","NotLevel","2"
"4","25","red","frc564","frc884","frc9184","26","3","6","None","Level","13","15","Docked","NotLevel","0"
"5","35","blue","frc7717","frc9184","frc6969","59","0","6","None","Level","28","48","Park","Level","0"
"6","47","red","frc3624","frc9184","frc6636","52","3","14","None","NotLevel","20","28","Park","NotLevel","0"
"7","52","blue","frc9184","frc358","frc2872","80","12","18","None","NotLevel","27","47","Docked","Level","0"
"8","58","red","frc287","frc5298","frc9184","64","12","15","None","Level","29","39","None","NotLevel","2"
"9","64","red","frc806","frc9184","frc329","84","8","23","None","Level","24","46","Park","Level","3"
"10","78","red","frc9184","frc9016","frc3419","122","12","30","None","Level","28","50","None","Level","1"
