"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","7","blue","frc8739","frc6636","frc1880","28","0","0","None","NotLevel","12","18","None","NotLevel","0"
"2","12","red","frc1796","frc6636","frc6806","60","12","15","None","NotLevel","15","35","None","Level","0"
"3","17","red","frc329","frc6636","frc564","80","6","9","None","Level","26","56","Docked","Level","1"
"4","27","blue","frc527","frc2487","frc6636","69","6","14","None","NotLevel","20","40","None","Level","1"
"5","36","blue","frc514","frc2875","frc6636","51","12","15","None","NotLevel","14","36","Docked","Level","0"
"6","47","red","frc3624","frc9184","frc6636","52","3","14","None","NotLevel","20","28","None","NotLevel","0"
"7","53","blue","frc6636","frc6969","frc4571","39","3","6","None","Level","6","28","None","Level","0"
"8","60","red","frc6636","frc358","frc3204","33","6","6","None","NotLevel","20","22","None","Level","0"
"9","66","red","frc6636","frc601","frc884","20","3","3","None","Level","10","12","Docked","NotLevel","0"
"10","76","blue","frc6636","frc533","frc5599","68","6","21","None","Level","22","42","None","Level","1"
