"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","blue","frc4175","frc5933","frc4598","78","12","27","Docked","Level","30","36","None","NotLevel","2"
"2","15","blue","frc4175","frc6358","frc9037","25","6","6","None","Level","11","19","Park","NotLevel","0"
"3","21","red","frc7436","frc4175","frc6411","32","9","15","None","Level","10","12","None","Level","0"
"4","30","red","frc4175","frc3200","frc2996","74","6","12","None","Level","32","52","Park","Level","2"
"5","37","blue","frc3245","frc4175","frc1828","51","9","15","None","NotLevel","27","31","Docked","Level","0"
"6","43","blue","frc2122","frc4175","frc6400","79","18","21","None","NotLevel","9","29","Docked","Level","2"
"7","51","blue","frc2972","frc3288","frc4175","65","13","28","None","Level","15","37","Park","Level","1"
"8","58","red","frc4175","frc8885","frc8174","73","6","12","None","NotLevel","29","51","Park","Level","2"
"9","63","red","frc8","frc5071","frc4175","87","12","27","None","Level","30","50","None","Level","1"
"10","68","blue","frc3243","frc7634","frc4175","60","9","24","None","Level","21","31","Park","NotLevel","2"
"11","75","red","frc2240","frc4175","frc9138","108","15","33","None","Level","38","60","None","Level","3"
"12","83","blue","frc8087","frc1569","frc4175","79","9","20","Docked","NotLevel","22","44","Park","Level","3"
