"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc6400","frc192","frc1332","34","12","27","None","Level","5","7","Docked","Level","0"
"2","14","blue","frc6844","frc6400","frc6411","40","6","6","None","Level","26","34","Docked","NotLevel","0"
"3","22","red","frc8087","frc6400","frc4593","64","6","12","None","NotLevel","15","37","Park","Level","0"
"4","28","red","frc3288","frc3245","frc6400","55","10","16","None","NotLevel","17","39","Docked","Level","0"
"5","36","red","frc2972","frc4550","frc6400","80","9","27","None","Level","16","38","Docked","Level","3"
"6","43","blue","frc2122","frc4175","frc6400","79","18","21","None","NotLevel","9","29","Docked","Level","2"
"7","52","red","frc6400","frc3243","frc4068","95","12","30","None","Level","33","55","Docked","Level","3"
"8","57","red","frc6400","frc7634","frc3648","82","9","20","None","NotLevel","30","52","Docked","Level","3"
"9","65","blue","frc2240","frc7895","frc6400","105","9","24","None","Level","44","66","Docked","Level","3"
"10","73","blue","frc3200","frc6400","frc8885","69","10","21","None","NotLevel","21","43","Docked","Level","1"
"11","78","blue","frc4944","frc6400","frc5933","82","12","30","None","Level","20","42","Park","Level","1"
"12","83","red","frc6400","frc9044","frc4585","70","6","9","None","Level","21","51","Docked","Level","1"
