"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","7","red","frc4550","frc6844","frc9138","55","3","15","Docked","Level","19","25","Docked","NotLevel","0"
"2","12","blue","frc8174","frc4550","frc4585","74","3","18","Docked","Level","16","36","Docked","Level","3"
"3","19","red","frc4550","frc4348","frc3405","94","0","3","None","Level","25","47","Park","Level","2"
"4","29","red","frc7895","frc5851","frc4550","85","6","20","Docked","NotLevel","33","55","Docked","Level","3"
"5","36","red","frc2972","frc4550","frc6400","80","9","27","Docked","Level","16","38","Park","Level","3"
"6","42","blue","frc4550","frc6358","frc2240","102","3","21","Docked","Level","39","61","Docked","Level","4"
"7","48","blue","frc9044","frc1569","frc4550","71","3","21","Docked","Level","18","40","Docked","Level","1"
"8","53","blue","frc4499","frc4550","frc192","151","21","42","Docked","Level","57","79","Park","Level","4"
"9","61","red","frc8087","frc701","frc4550","70","0","21","Docked","Level","14","34","Docked","Level","3"
"10","74","blue","frc4550","frc5071","frc4598","77","9","21","Docked","Level","19","41","Docked","Level","3"
"11","80","blue","frc2993","frc2122","frc4550","128","12","33","Docked","Level","43","65","Park","Level","4"
"12","85","red","frc8","frc4550","frc5933","61","12","30","None","Level","17","21","Docked","Level","0"
