"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","red","frc4488","frc3024","frc2471","69","12","27","None","Level","27","37","Park","NotLevel","2"
"2","9","blue","frc4662","frc3024","frc2635","58","6","9","None","NotLevel","14","44","Docked","Level","1"
"3","12","blue","frc3673","frc4043","frc3024","43","3","9","None","Level","20","24","Park","NotLevel","1"
"4","17","blue","frc3024","frc2898","frc6465","52","12","27","None","Level","19","25","Docked","NotLevel","0"
"5","20","blue","frc5975","frc1540","frc3024","69","9","12","None","NotLevel","17","47","Docked","Level","1"
"6","27","red","frc957","frc3024","frc753","64","12","15","None","Level","22","44","Docked","Level","0"
"7","32","red","frc4127","frc2471","frc3024","118","6","21","None","Level","40","70","Park","Level","3"
"8","37","red","frc3024","frc5970","frc4043","46","9","27","None","Level","6","14","Park","NotLevel","2"
"9","41","blue","frc8532","frc3024","frc6845","55","9","15","None","Level","16","30","Park","Level","0"
"10","45","red","frc4450","frc6696","frc3024","47","3","9","None","Level","19","33","Docked","Level","0"
"11","50","blue","frc3024","frc1425","frc568","65","6","21","None","Level","9","29","Park","Level","1"
"12","55","red","frc3024","frc2915","frc2374","41","4","10","None","Level","22","26","Docked","NotLevel","0"
