"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","blue","frc753","frc5975","frc2471","56","6","18","Docked","Level","28","28","None","Level","0"
"2","6","red","frc4125","frc2915","frc5975","17","3","6","None","Level","0","6","None","NotLevel","0"
"3","12","red","frc2374","frc5975","frc4662","43","3","3","None","NotLevel","22","30","None","NotLevel","1"
"4","15","blue","frc4043","frc2471","frc5975","87","9","24","None","Level","35","43","None","NotLevel","0"
"5","20","blue","frc5975","frc1540","frc3024","69","9","12","None","NotLevel","17","47","Docked","Level","1"
"6","25","blue","frc8532","frc5975","frc4488","112","9","12","None","Level","29","51","Park","Level","2"
"7","30","red","frc5975","frc2990","frc1425","110","15","33","None","Level","40","62","None","Level","3"
"8","35","blue","frc2374","frc5975","frc957","90","6","21","None","Level","27","49","None","Level","1"
"9","39","blue","frc5975","frc568","frc4450","27","4","7","None","Level","10","20","None","NotLevel","0"
"10","44","red","frc5975","frc2898","frc6845","33","3","6","None","Level","11","17","None","Level","0"
"11","48","red","frc6696","frc6465","frc5975","63","12","27","None","Level","6","26","None","Level","2"
"12","52","blue","frc3673","frc2046","frc5975","226","6","17","None","NotLevel","38","50","None","Level","2"
