"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","red","frc4450","frc1425","frc8532","91","6","27","Docked","Level","32","54","Docked","Level","3"
"2","7","blue","frc1425","frc6343","frc6696","67","6","21","Docked","Level","19","41","Docked","Level","1"
"3","11","red","frc5970","frc4125","frc1425","79","6","27","Docked","Level","29","37","None","NotLevel","0"
"4","17","red","frc2915","frc3673","frc1425","71","6","9","None","NotLevel","20","40","Docked","Level","2"
"5","23","blue","frc1425","frc2471","frc2635","111","18","35","Docked","NotLevel","26","56","Docked","Level","3"
"6","26","blue","frc1425","frc6845","frc4043","82","9","27","Docked","Level","25","35","Park","Level","2"
"7","30","red","frc5975","frc2990","frc1425","110","15","33","Docked","Level","40","62","Docked","Level","3"
"8","35","red","frc4488","frc2046","frc1425","135","15","33","None","Level","55","77","Park","Level","4"
"9","40","red","frc1425","frc6465","frc957","54","9","15","None","NotLevel","13","27","Docked","NotLevel","0"
"10","43","red","frc2635","frc1425","frc3636","118","12","33","Docked","Level","48","70","Docked","Level","3"
"11","50","blue","frc3024","frc1425","frc568","65","6","21","Docked","Level","9","29","None","Level","1"
"12","53","blue","frc2898","frc1425","frc6696","87","13","31","Docked","Level","39","41","Docked","Level","2"
