"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","red","frc8770","frc9082","frc4260","50","4","16","None","Level","23","29","Park","NotLevel","0"
"2","16","blue","frc6317","frc8770","frc2264","109","6","21","None","Level","46","68","Docked","Level","3"
"3","23","red","frc8770","frc6424","frc6732","100","9","24","None","Level","39","61","None","Level","1"
"4","31","blue","frc167","frc7048","frc8770","88","9","27","None","Level","37","51","None","NotLevel","2"
"5","38","blue","frc2847","frc7531","frc8770","76","9","23","None","NotLevel","35","43","Park","NotLevel","0"
"6","48","red","frc8770","frc8821","frc171","60","12","30","None","Level","25","25","Park","NotLevel","0"
"7","64","blue","frc4021","frc8770","frc4096","81","9","24","None","Level","27","47","Park","Level","1"
"8","73","blue","frc8770","frc9061","frc4674","62","10","28","None","Level","22","34","Docked","Level","2"
"9","83","blue","frc6455","frc8770","frc1625","99","13","27","None","NotLevel","30","52","None","Level","4"
"10","91","red","frc2846","frc5275","frc8770","76","9","30","None","Level","14","36","None","Level","1"
