"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","7","red","frc6420","frc6419","frc6455","70","7","21","None","NotLevel","25","39","Park","NotLevel","0"
"2","14","blue","frc6455","frc5914","frc2040","71","10","25","None","Level","30","36","Park","NotLevel","0"
"3","20","blue","frc171","frc5690","frc6455","51","6","12","None","Level","26","34","Docked","NotLevel","0"
"4","34","red","frc8821","frc6455","frc7541","101","9","27","None","Level","37","59","Docked","Level","3"
"5","41","red","frc5275","frc5041","frc6455","51","0","3","None","Level","18","38","Docked","Level","0"
"6","56","blue","frc4021","frc6455","frc2847","80","13","22","None","Level","26","48","Docked","Level","1"
"7","65","red","frc4329","frc6455","frc2957","84","11","32","None","Level","20","42","None","Level","3"
"8","75","red","frc6455","frc4646","frc8822","59","10","16","None","Level","26","28","Park","NotLevel","0"
"9","83","blue","frc6455","frc8770","frc1625","99","13","27","None","NotLevel","30","52","Park","Level","4"
"10","89","blue","frc8766","frc967","frc6455","65","10","28","None","Level","24","32","Docked","NotLevel","0"
