"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","blue","frc5907","frc2832","frc9250","124","10","28","None","Level","54","76","Park","Level","4"
"2","8","blue","frc7220","frc9250","frc3098","102","9","26","None","NotLevel","39","61","Park","Level","3"
"3","20","red","frc9250","frc308","frc7196","82","9","26","None","NotLevel","40","46","Park","NotLevel","0"
"4","24","red","frc51","frc6057","frc9250","83","9","30","None","Level","21","43","None","Level","3"
"5","28","blue","frc313","frc9250","frc5619","33","0","3","None","Level","0","20","Park","Level","0"
"6","35","blue","frc280","frc9250","frc8300","36","3","9","None","Level","15","27","None","Level","0"
"7","44","red","frc5532","frc4854","frc9250","18","0","3","None","Level","8","10","Park","Level","0"
"8","53","blue","frc7553","frc6861","frc9250","80","9","24","None","Level","19","41","Park","Level","1"
"9","59","red","frc9250","frc7692","frc6914","90","12","30","None","Level","23","45","Park","Level","1"
"10","64","red","frc9250","frc9253","frc6190","38","3","12","None","Level","9","21","Park","NotLevel","0"
"11","73","red","frc7232","frc9250","frc2620","68","3","21","None","Level","15","37","Park","Level","1"
"12","79","blue","frc9250","frc8426","frc6532","68","7","25","None","Level","20","28","None","NotLevel","0"
