"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","blue","frc1250","frc313","frc8362","57","6","18","None","Level","14","34","None","Level","1"
"2","12","red","frc313","frc51","frc7692","89","12","30","None","Level","29","49","Docked","Level","1"
"3","17","blue","frc8623","frc313","frc8426","90","6","17","None","NotLevel","33","53","Park","Level","1"
"4","22","blue","frc313","frc5695","frc7553","58","12","30","None","Level","17","23","Docked","NotLevel","0"
"5","28","blue","frc313","frc9250","frc5619","33","0","3","None","Level","0","20","Park","Level","0"
"6","36","red","frc6914","frc7716","frc313","52","12","12","None","Level","16","30","None","Level","0"
"7","43","blue","frc7232","frc313","frc4758","29","3","6","None","Level","9","23","Docked","Level","0"
"8","53","red","frc280","frc313","frc3641","88","9","20","None","NotLevel","33","43","None","NotLevel","2"
"9","60","red","frc2620","frc6152","frc313","101","12","26","None","NotLevel","35","55","None","Level","3"
"10","67","blue","frc313","frc8300","frc9148","42","0","6","None","Level","27","31","Docked","NotLevel","0"
"11","71","red","frc5197","frc7220","frc313","103","9","30","None","Level","31","53","Park","Level","3"
"12","80","blue","frc9253","frc3098","frc313","24","0","6","None","Level","11","13","Docked","NotLevel","0"
