"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","blue","frc8044","frc590","frc3824","42","0","0","None","Level","12","32","Docked","Level","0"
"2","9","red","frc8044","frc7428","frc7094","59","9","15","None","Level","14","34","Docked","Level","2"
"3","14","blue","frc8044","frc3753","frc2190","30","0","3","None","Level","16","22","Park","NotLevel","0"
"4","17","blue","frc4087","frc8044","frc3959","38","6","9","None","Level","9","29","None","Level","0"
"5","21","red","frc5045","frc8044","frc456","43","3","6","None","NotLevel","7","37","None","Level","1"
"6","28","blue","frc8044","frc8732","frc7428","48","3","6","None","NotLevel","12","32","None","Level","0"
"7","33","red","frc8044","frc1421","frc364","83","0","18","None","Level","39","45","Docked","NotLevel","0"
"8","37","red","frc4336","frc3039","frc8044","112","12","27","None","Level","43","65","Docked","Level","4"
"9","40","red","frc118","frc8044","frc1912","85","15","33","None","Level","36","42","Docked","NotLevel","0"
"10","47","red","frc7474","frc8808","frc8044","45","6","9","None","Level","11","31","Docked","Level","0"
"11","52","blue","frc2183","frc8044","frc4107","54","10","13","None","NotLevel","21","41","Park","Level","0"
"12","55","blue","frc3468","frc2221","frc8044","57","0","12","None","Level","13","35","None","Level","1"
"13","59","red","frc7255","frc2992","frc8044","72","6","18","None","Level","24","44","None","Level","3"
