"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","blue","frc8044","frc590","frc3824","42","0","0","None","Level","12","32","Docked","Level","0"
"2","7","red","frc8732","frc456","frc3824","31","0","3","None","Level","13","23","Docked","Level","0"
"3","12","blue","frc3824","frc7094","frc7255","40","6","12","None","Level","16","28","Park","Level","0"
"4","16","red","frc538","frc7255","frc3824","36","3","9","None","Level","13","17","Docked","NotLevel","0"
"5","22","blue","frc7428","frc3824","frc2221","53","3","9","None","Level","7","29","None","Level","2"
"6","26","blue","frc3824","frc3959","frc2183","56","7","21","None","NotLevel","8","30","Docked","Level","3"
"7","34","red","frc3824","frc4336","frc2190","80","6","17","None","NotLevel","28","48","Docked","Level","1"
"8","37","blue","frc2992","frc1421","frc3824","72","10","31","None","Level","16","36","Docked","Level","1"
"9","44","red","frc8808","frc3824","frc3468","76","6","12","None","NotLevel","24","54","Docked","Level","1"
"10","49","blue","frc3824","frc118","frc3753","85","6","24","None","Level","24","46","Docked","Level","3"
"11","53","red","frc3616","frc3824","frc5045","58","6","9","None","NotLevel","14","34","Park","Level","0"
"12","57","red","frc3824","frc8732","frc2183","82","0","18","None","Level","32","54","Docked","Level","3"
"13","61","blue","frc4087","frc3824","frc1927","73","10","16","None","NotLevel","12","42","None","Level","3"
