"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","blue","frc9297","frc5679","frc9198","12","0","0","None","Level","0","12","Park","Level","0"
"2","8","red","frc8030","frc9198","frc6639","43","0","3","None","Level","15","35","None","Level","2"
"3","12","red","frc9198","frc6888","frc3196","72","12","15","None","NotLevel","15","37","None","Level","2"
"4","16","blue","frc9150","frc9198","frc5727","72","6","24","None","Level","24","28","Park","NotLevel","2"
"5","21","blue","frc4290","frc8304","frc9198","86","9","27","None","Level","27","49","Docked","Level","3"
"6","27","red","frc9198","frc9298","frc8833","43","9","9","None","Level","10","24","None","Level","2"
"7","32","red","frc7270","frc9198","frc3459","32","0","0","None","NotLevel","7","27","Park","Level","0"
"8","36","red","frc9198","frc4290","frc6894","59","9","27","None","Level","22","22","Docked","NotLevel","0"
"9","40","blue","frc9198","frc9150","frc6214","40","3","6","None","NotLevel","7","29","Park","Level","2"
"10","44","blue","frc9005","frc9198","frc1533","117","9","27","None","Level","31","51","None","Level","3"
"11","48","blue","frc9296","frc4935","frc9198","49","7","7","None","Level","15","37","None","Level","0"
"12","53","red","frc6512","frc6932","frc9198","31","7","7","None","NotLevel","6","14","Park","NotLevel","0"
