"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","red","frc4290","frc8727","frc3506","112","18","33","None","Level","32","54","None","Level","3"
"2","7","red","frc8833","frc4290","frc6932","39","9","12","None","Level","22","22","Park","NotLevel","0"
"3","10","blue","frc4290","frc6512","frc9005","60","15","18","None","Level","20","42","Docked","Level","0"
"4","18","red","frc6639","frc4290","frc9297","50","9","15","None","NotLevel","20","30","None","NotLevel","2"
"5","21","blue","frc4290","frc8304","frc9198","86","9","27","Docked","Level","27","49","Docked","Level","3"
"6","24","blue","frc6639","frc6888","frc4290","64","6","6","None","Level","26","48","Docked","Level","2"
"7","28","blue","frc4290","frc8030","frc1225","88","10","25","None","Level","31","53","Park","Level","3"
"8","36","red","frc9198","frc4290","frc6894","59","9","27","Docked","Level","22","22","Docked","NotLevel","0"
"9","39","red","frc5727","frc9296","frc4290","95","15","33","Docked","Level","27","47","None","Level","3"
"10","43","red","frc3459","frc9150","frc4290","92","9","27","Docked","Level","20","40","Park","Level","3"
"11","47","blue","frc4829","frc7270","frc4290","75","12","15","None","NotLevel","32","40","Docked","NotLevel","0"
"12","50","blue","frc3196","frc4290","frc1533","106","18","36","None","Level","28","50","None","Level","4"
