"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","8","blue","frc3026","frc4663","frc3293","64","12","18","None","Level","27","41","Docked","Level","0"
"2","13","blue","frc4207","frc7048","frc4663","62","6","15","None","Level","20","42","Park","Level","0"
"3","20","red","frc8188","frc4536","frc4663","82","12","18","None","NotLevel","32","54","Docked","Level","2"
"4","28","red","frc7235","frc877","frc4663","67","10","28","None","Level","22","34","None","NotLevel","0"
"5","44","red","frc4663","frc6045","frc4607","131","16","34","None","Level","52","72","Park","Level","4"
"6","50","blue","frc7858","frc4663","frc876","107","12","27","None","Level","43","65","Docked","Level","3"
"7","61","blue","frc4539","frc4663","frc5172","117","15","33","None","Level","42","64","Docked","Level","3"
"8","71","red","frc6146","frc3300","frc4663","94","9","18","None","NotLevel","39","61","Docked","Level","2"
"9","80","blue","frc4663","frc3275","frc2883","110","15","33","None","Level","40","62","Park","Level","3"
"10","87","red","frc4663","frc2531","frc8878","94","6","24","None","Level","33","55","Docked","Level","3"
