"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","7","red","frc3171","frc569","frc8267","83","12","15","None","Level","31","53","Docked","Level","2"
"2","12","red","frc2872","frc3171","frc7673","112","12","30","None","Level","45","67","None","Level","3"
"3","17","blue","frc2027","frc3171","frc329","95","12","27","Docked","Level","26","46","Docked","Level","1"
"4","29","red","frc4458","frc3137","frc3171","94","9","24","Docked","Level","35","55","Docked","Level","1"
"5","36","red","frc2347","frc3171","frc2875","79","9","24","Docked","Level","28","50","Docked","Level","1"
"6","43","blue","frc333","frc810","frc3171","121","18","36","Docked","Level","43","65","Docked","Level","4"
"7","49","blue","frc369","frc3171","frc7759","131","15","30","Docked","Level","41","61","Docked","Level","4"
"8","55","blue","frc496","frc7539","frc3171","121","9","27","None","Level","50","64","Docked","NotLevel","3"
"9","63","red","frc3171","frc7004","frc1546","79","16","31","Docked","Level","18","28","None","NotLevel","2"
"10","73","blue","frc3171","frc9016","frc2869","111","16","34","Docked","Level","35","57","Docked","Level","4"
