"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc1468","frc5736","frc2347","117","12","27","None","Level","50","70","Docked","Level","4"
"2","13","red","frc569","frc8760","frc1468","71","6","12","None","NotLevel","35","49","Docked","NotLevel","2"
"3","18","blue","frc3137","frc2869","frc1468","88","10","19","None","NotLevel","41","49","Docked","NotLevel","0"
"4","29","blue","frc8267","frc1468","frc8595","95","18","24","None","Level","38","46","Docked","NotLevel","2"
"5","38","blue","frc2161","frc1468","frc329","84","15","18","None","NotLevel","36","56","Park","Level","0"
"6","44","red","frc1468","frc6401","frc1546","48","10","10","None","NotLevel","29","33","Docked","Level","0"
"7","53","red","frc1468","frc2027","frc6593","87","6","20","None","NotLevel","42","52","Docked","NotLevel","2"
"8","60","blue","frc870","frc1468","frc9016","161","18","35","None","NotLevel","59","81","Docked","Level","4"
"9","65","blue","frc3950","frc1155","frc1468","116","12","27","None","Level","47","69","Docked","Level","3"
"10","70","red","frc7759","frc1468","frc2265","96","9","27","None","Level","39","59","Docked","Level","3"
