"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","8","blue","frc4122","frc527","frc7004","69","6","21","None","Level","28","38","Park","NotLevel","2"
"2","14","red","frc527","frc1546","frc3950","87","12","20","None","NotLevel","30","52","Docked","Level","3"
"3","21","blue","frc527","frc7497","frc569","55","6","9","None","Level","16","36","Docked","Level","0"
"4","27","blue","frc6593","frc369","frc527","82","10","22","None","Level","23","45","Docked","Level","1"
"5","35","red","frc5016","frc527","frc334","56","9","12","None","Level","22","34","Docked","Level","0"
"6","44","blue","frc8595","frc2872","frc527","117","18","36","None","Level","39","61","Park","Level","3"
"7","50","red","frc7539","frc5736","frc527","132","15","21","None","NotLevel","46","76","Park","Level","4"
"8","59","blue","frc2027","frc527","frc7673","72","6","12","None","NotLevel","18","40","Park","Level","2"
"9","67","red","frc8267","frc527","frc333","80","15","30","None","Level","28","40","Docked","Level","2"
"10","75","blue","frc527","frc6423","frc496","88","12","27","None","Level","16","46","Docked","Level","1"
