"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","blue","frc8844","frc6476","frc4537","38","3","3","None","Level","18","30","Docked","Level","0"
"2","12","red","frc8844","frc6510","frc7163","78","6","24","None","Level","22","44","None","Level","3"
"3","17","blue","frc5564","frc5584","frc8844","55","3","3","None","NotLevel","22","42","Docked","Level","1"
"4","25","red","frc8844","frc4729","frc4739","41","3","6","None","Level","8","30","None","Level","0"
"5","30","blue","frc9189","frc8844","frc6508","27","4","7","None","NotLevel","16","20","None","NotLevel","0"
"6","34","red","frc6575","frc5331","frc8844","52","3","15","None","Level","14","22","None","NotLevel","0"
"7","38","red","frc6996","frc8844","frc7561","66","6","18","None","Level","23","43","Docked","Level","3"
"8","45","red","frc6520","frc6432","frc8844","46","7","10","None","Level","23","31","Docked","NotLevel","0"
"9","54","red","frc8844","frc5648","frc4817","35","4","7","None","Level","11","23","None","NotLevel","0"
"10","58","red","frc3132","frc8844","frc5985","74","12","27","None","Level","17","37","Docked","Level","1"
"11","67","blue","frc4788","frc8844","frc6434","82","6","24","Docked","Level","19","41","None","Level","3"
