"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc6996","frc6520","frc6575","62","9","9","None","Level","21","43","Park","Level","0"
"2","7","blue","frc4537","frc7583","frc6520","56","15","18","None","Level","16","28","Park","Level","0"
"3","17","red","frc9144","frc7163","frc6520","55","9","27","None","Level","11","13","None","NotLevel","1"
"4","23","blue","frc6508","frc6520","frc4788","85","10","25","None","Level","32","38","Park","NotLevel","0"
"5","29","red","frc5985","frc5331","frc6520","67","10","13","None","Level","7","29","Docked","Level","0"
"6","36","red","frc6510","frc6520","frc4817","94","9","27","None","Level","25","47","Park","Level","3"
"7","41","blue","frc6434","frc6520","frc9191","57","3","6","None","Level","24","46","Park","Level","0"
"8","45","red","frc6520","frc6432","frc8844","46","7","10","None","Level","23","31","Park","NotLevel","0"
"9","52","red","frc6520","frc9145","frc5584","83","6","17","None","NotLevel","34","56","Park","Level","3"
"10","57","blue","frc6520","frc6476","frc5988","25","6","9","None","Level","11","11","None","NotLevel","0"
"11","68","blue","frc6520","frc9189","frc6083","38","3","6","None","NotLevel","12","32","Park","Level","0"
