"","team","opr","auto_opr","teleop_opr","auto_opr_ratio","auto_gpc_opr","tele_gpc_opr","rp_opr"
"1","frc4613",66.9519089407532,10.9721972605928,35.9398969615539,0.163881768782759,0.758630353689731,8.86163357207242,2.51420502798794
"2","frc3132",46.7522933434478,13.9167290736256,22.3454636041842,0.29766944203981,0.639530959748994,3.84773953490189,1.70378911480845
"3","frc7433",45.8690367979654,14.0326557688871,25.0503901002466,0.305928721169692,1.08948213215517,5.67170580873108,1.18196281432534
"4","frc6510",44.2992152918462,14.0667551107844,20.7390074065138,0.317539600151191,0.751445282416959,4.98004126954578,1.41420539100178
"5","frc6996",35.7003112722173,13.0060261675067,17.7840441214828,0.364311282003534,0.892134702054209,4.15750012855699,1.12579349229746
"6","frc6508",35.3961066124906,12.2501182083493,14.5924055676184,0.346086600497086,1.07110295807394,5.31786704262998,0.86857109149106
"7","frc5584",34.8982076752214,7.40788858300806,22.3404924270261,0.212271319259408,0.652780559105244,4.24308375347961,1.1891168806395
"8","frc6432",29.3786126500436,3.55535582512212,15.8978172542571,0.121018506471811,0.325607955345834,2.43371826022531,0.919526596375144
"9","frc4537",28.6469687263966,9.65318032138036,12.4710112043176,0.336970393397522,1.11899219782964,3.65053319032079,0.54447858910013
"10","frc7163",24.4928567197552,4.7494015363275,9.75785601478357,0.19390966070923,0.724074711871834,3.95795419260997,0.525021096757998
"11","frc4788",24.3342023478272,3.90322038319451,17.7627254155394,0.160400588743483,0.512705457774365,3.97693835409124,0.0715036114282403
"12","frc6434",23.2740222234503,4.75821873225344,10.8294717648894,0.20444333543083,-0.158136326855476,0.540448616942871,1.08168347834786
"13","frc5331",23.0477515027913,6.62520036107152,9.49129951329904,0.287455388447291,0.658564379855619,2.9103970074908,0.462016060544549
"14","frc4774",22.3956195277918,5.48877635160725,12.827948207551,0.245082586118949,0.687274439694635,2.65839948984442,0.575829735818122
"15","frc4817",22.0753006118304,5.06816941420371,10.9988701913618,0.229585521996816,0.439614444412151,2.71969094215023,0.908932782551078
"16","frc9191",21.6229188077977,6.98704699835992,13.431397954308,0.323131537442588,0.666886522169237,2.2181182212202,0.500277784781787
"17","frc9145",21.3837429119931,-0.718904138886331,17.769705873465,-0.0336191910763729,0.0311092850029311,3.94742150995915,0.452099089478319
"18","frc9146",21.2345930048027,5.18648099421078,11.5933610951988,0.244246781326947,1.07524497526327,2.9757633427244,0.224050015240844
"19","frc9144",21.109976257591,7.24493581076112,9.48309454158846,0.343199619097435,0.277865370037833,1.70747321723739,0.717070096144735
"20","frc5985",20.5540345520799,9.60931210743631,7.67484572787337,0.467514642105335,1.14208602165205,2.07391123260395,0.328319855379039
"21","frc7583",19.8654547979592,5.76920764996269,13.4315923034162,0.290414073507915,1.04499569093355,3.35998551845008,0.182450809588978
"22","frc6083",19.1653107932573,4.38784235171467,14.8334098201147,0.228947101304425,0.912321837630842,2.58264722775207,0.15031983626501
"23","frc7561",19.1232048869739,0.501912601254469,15.1950103238704,0.0262462596735737,-0.264665441732182,1.97516066564633,0.524665070944277
"24","frc4729",18.7885880851993,1.20889606247691,11.1746111837415,0.0643420387415494,-0.0456644783408257,2.23755025661555,0.698618393652554
"25","frc7128",18.4976996770746,2.6532124690789,14.6460999894489,0.143434725149484,0.570057534194692,2.87553109102335,0.522440464049278
"26","frc9147",17.8849844483156,5.59955570682933,7.11645088243815,0.313086976564673,0.655042382614819,2.03768477802038,0.147435302761626
"27","frc6520",15.1770857496314,3.53363287830573,8.4243395860192,0.232826837549597,0.844200797036118,2.35773906008695,-0.472014310050495
"28","frc5988",13.4618035294918,4.43411820640963,8.35615382966464,0.329385152345706,0.777049934940365,2.07844826449977,0.421365936219429
"29","frc6575",13.2172895100606,4.39485305625226,7.60689867607779,0.332507890737132,0.498980035792372,1.75768906985363,0.183053603665357
"30","frc4739",12.7783863204365,4.07381254164963,8.61873503401922,0.318804928845699,0.22756483790087,1.77189634258936,-0.089666960670429
"31","frc6063",12.77019008291,3.13215717899746,7.89293978921847,0.245270991164738,-0.00791056001480431,1.16050691368049,-0.220823306740027
"32","frc5876",12.3671737486618,5.23697824345405,8.39617268910599,0.423457966216469,0.329546857220892,1.03273069366933,-0.04998139826785
"33","frc9189",10.4467934081186,0.0194855886816971,10.1198110165498,0.00186522197965111,-0.385800242043471,1.51164007921833,0.21589973623933
"34","frc8844",8.96863506712067,1.81687919748625,8.51171058391473,0.202581461269061,0.195053510440868,1.61301084877711,-0.0849450534504207
"35","frc5648",6.56006954063606,0.914995352327137,8.23163216725422,0.139479520248869,0.464040706554171,1.35533017817115,0.160557626013413
"36","frc6476",5.71254148471468,-0.85827313274278,7.44864334572697,-0.150243658630629,0.564356944161819,1.3263523914283,0.0153966457090781
"37","frc5564",0.691171746503645,1.65543805518267,-0.133807969468004,2.3951182373366,0.180894922536214,0.153699094292819,-0.445072258270745
