"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","red","frc8404","frc2854","frc4186","46","12","20","None","NotLevel","6","26","Docked","Level","3"
"2","8","blue","frc9038","frc8404","frc8852","110","12","30","Docked","Level","40","70","Docked","Level","3"
"3","15","red","frc5430","frc9111","frc8404","56","9","24","Docked","Level","21","27","Docked","NotLevel","0"
"4","22","red","frc6962","frc8404","frc604","109","15","33","Docked","Level","21","51","Park","Level","3"
"5","29","blue","frc8793","frc4765","frc8404","48","13","16","None","Level","13","27","Docked","NotLevel","0"
"6","39","blue","frc8404","frc8840","frc6418","77","6","21","Docked","Level","32","46","Park","NotLevel","0"
"7","44","blue","frc581","frc9125","frc8404","133","18","36","None","Level","50","72","Park","Level","4"
"8","50","red","frc8404","frc7245","frc4904","92","12","30","Docked","Level","25","47","Docked","Level","3"
"9","59","red","frc1967","frc8404","frc8016","102","18","36","None","Level","24","46","Docked","Level","1"
"10","64","red","frc299","frc8404","frc5700","94","9","21","Docked","Level","36","58","Docked","Level","3"
