"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","red","frc8404","frc2854","frc4186","46","12","20","Docked","NotLevel","6","26","Docked","Level","3"
"2","10","blue","frc2854","frc5700","frc8840","63","13","24","Docked","NotLevel","12","24","Docked","NotLevel","2"
"3","16","blue","frc1967","frc581","frc2854","102","9","15","None","NotLevel","37","67","Park","Level","4"
"4","23","blue","frc5430","frc971","frc2854","86","20","35","None","Level","28","36","Docked","NotLevel","0"
"5","30","blue","frc6962","frc299","frc2854","85","9","20","Docked","NotLevel","20","40","Docked","Level","3"
"6","36","red","frc649","frc972","frc2854","86","12","15","None","Level","37","51","Docked","NotLevel","0"
"7","48","red","frc2854","frc9114","frc9111","54","6","17","Docked","NotLevel","17","27","Docked","Level","2"
"8","54","red","frc115","frc2854","frc3045","129","12","30","None","Level","44","64","Docked","Level","3"
"9","60","blue","frc8793","frc2854","frc9038","108","10","28","None","Level","43","65","Docked","Level","3"
"10","70","red","frc2854","frc5419","frc8852","106","13","31","None","Level","33","55","Park","Level","3"
