"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","blue","frc1812","frc1168","frc2191","90","7","25","None","Level","23","45","Docked","Level","3"
"2","8","red","frc365","frc7110","frc2191","91","7","22","None","Level","32","54","Park","Level","1"
"3","12","blue","frc2191","frc8630","frc1647","48","0","18","Docked","Level","14","20","Docked","NotLevel","0"
"4","16","blue","frc25","frc2191","frc6921","88","7","13","None","NotLevel","40","60","Docked","Level","0"
"5","22","red","frc272","frc2559","frc2191","110","9","27","None","Level","24","46","None","Level","3"
"6","28","red","frc6226","frc2191","frc87","84","0","18","None","Level","31","51","None","Level","3"
"7","35","red","frc5457","frc2191","frc8704","45","3","21","Docked","Level","6","14","Docked","NotLevel","0"
"8","38","red","frc2191","frc5113","frc816","51","6","18","Docked","Level","15","23","Docked","NotLevel","0"
"9","46","blue","frc8721","frc4342","frc2191","98","9","30","None","Level","18","48","Docked","Level","3"
"10","52","blue","frc2191","frc204","frc1712","94","9","27","Docked","Level","30","52","Park","Level","3"
"11","57","red","frc2191","frc2180","frc5732","61","12","18","None","NotLevel","20","28","Docked","NotLevel","0"
"12","60","blue","frc8130","frc2191","frc1807","113","10","31","None","Level","45","67","Docked","Level","3"
