"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","blue","frc272","frc9100","frc6226","86","15","32","None","NotLevel","24","34","Park","NotLevel","0"
"2","8","blue","frc8630","frc25","frc6226","109","9","30","None","Level","37","59","Docked","Level","4"
"3","14","red","frc6226","frc5113","frc4342","86","15","32","None","NotLevel","24","44","Docked","Level","1"
"4","20","red","frc1807","frc6226","frc1168","129","9","24","None","Level","43","65","Docked","Level","3"
"5","23","blue","frc8704","frc6226","frc204","101","10","25","Docked","Level","19","39","Park","Level","3"
"6","28","red","frc6226","frc2191","frc87","84","0","18","Docked","Level","31","51","Park","Level","3"
"7","33","red","frc6921","frc816","frc6226","75","6","24","Docked","Level","19","41","Docked","Level","1"
"8","41","red","frc6226","frc204","frc7110","73","13","31","None","Level","20","32","Docked","NotLevel","0"
"9","45","blue","frc5732","frc2720","frc6226","115","15","33","Docked","Level","35","57","Park","Level","4"
"10","49","red","frc6226","frc4750","frc1647","70","13","31","Docked","Level","8","14","Docked","NotLevel","0"
"11","56","blue","frc2722","frc6226","frc2559","94","7","22","None","Level","25","47","Docked","Level","4"
"12","61","blue","frc2180","frc6226","frc5457","58","4","19","Docked","Level","12","34","Docked","Level","1"
