"","team","opr","auto_opr","auto_game_piece_opr","auto_dock","auto_level","teleop_opr","teleop_game_piece_opr","tele_dock","tele_balance","auto_teleop_opr_ratio","rpcr"
"1","frc1168",18.8218679102672,5.64395932065529,0.728001157703601,"0.0833333333333333","0",11.2646128496961,3.17662711691614,"0.25","0.25",0.299861806892001,"0.396033001539603"
"2","frc1647",14.5893418767072,2.82964504524562,0.0549961869252072,"0","0",8.12877675499828,1.59749708656515,"0.25","0.166666666666667",0.193952891717708,"-0.0825501037124918"
"3","frc1712",35.6607340668667,4.61986140352913,0.44914702920374,"0.166666666666667","0.166666666666667",23.7955340226748,4.57570683642536,"1","0.75",0.129550373104113,"1.5520519767991"
"4","frc1807",58.6523518599689,15.6246566877824,1.04990679152938,"0.916666666666667","0.916666666666667",31.8119391847935,6.65857454842561,"0.833333333333333","0.5",0.266394376223581,"1.67810387112869"
"5","frc1812",44.9569263391402,13.5182345416072,0.838475346270555,"0.916666666666667","0.916666666666667",17.7079513335211,4.91476198032516,"0.75","0.666666666666667",0.30069303314088,"1.53014833629729"
"6","frc203",41.3272734988495,10.1073831627219,1.27571488939063,"0.25","0.166666666666667",19.7768109194595,5.52331138458986,"0.666666666666667","0.583333333333333",0.244569319652874,"0.698343169573336"
"7","frc204",19.9574526408967,8.58886366060047,0.994560811133914,"0","0",7.07345765049746,2.17738538942927,"0.416666666666667","0.333333333333333",0.430358714368197,"-0.0279626940798077"
"8","frc2180",24.8408993659292,7.10686346611193,0.528576057844139,"0","0",13.891012399076,2.39863183684158,"0.833333333333333","0.666666666666667",0.286095256110551,"0.918306309522167"
"9","frc2191",25.6798917854314,7.63138902352933,0.3504494905349,"0.333333333333333","0.333333333333333",14.0192491552916,3.68791252032195,"0.666666666666667","0.333333333333333",0.297173722042658,"0.486497480323945"
"10","frc25",52.1081737085515,11.019167183546,0.698455437893251,"0.583333333333333","0.5",29.9616418976716,6.14420876476574,"0.5","0.416666666666667",0.21146715379391,"1.08564274144992"
"11","frc2559",13.6621951095447,4.03249348874963,0.188006316477292,"0","0",4.29089917081378,1.29825915642723,"0.333333333333333","0.0833333333333333",0.295157070764745,"0.266892460378729"
"12","frc272",51.3929197621844,15.2310195042613,1.2061279734932,"0.75","0.583333333333333",23.6797813989936,5.98243240700481,"1","0.833333333333333",0.296364160175007,"1.51684146401873"
"13","frc2720",49.5280827026161,13.122852781175,0.865999280298643,"0.0833333333333333","0",27.1949258918195,6.01983294689437,"0.916666666666667","0.833333333333333",0.264957819182487,"1.89096995404211"
"14","frc2722",31.3161334460463,7.99803671132756,0.602191843134992,"0.5","0.416666666666667",15.5100357995109,4.10364726106951,"1","1",0.25539668634722,"0.507574610899434"
"15","frc365",36.242744471985,13.5685651071028,1.45845169242717,"0.416666666666667","0.333333333333333",17.23507000304,4.91940617791662,"0.833333333333333","0.583333333333333",0.374380177461203,"0.322310133180661"
"16","frc4342",42.6544285066959,7.15112696842849,0.560906514185195,"0.333333333333333","0.25",25.9531539675229,4.73578556938908,"0.666666666666667","0.5",0.167652626439618,"1.25123834749643"
"17","frc4750",19.9348041601321,7.69669672414562,0.817761925702709,"0","0",9.47164109648555,2.73252904908589,"0","0",0.386093420447959,"-0.073585568978922"
"18","frc5113",12.470867666016,5.20215709610513,0.8336698803868,"0.0833333333333333","0.0833333333333333",5.70575375662477,1.93891900378754,"0","0",0.417144759725208,"-0.0976333277291057"
"19","frc5457",16.1291222827276,1.51408354701196,-0.264245604394565,"0.0833333333333333","0.0833333333333333",6.48435389504989,1.16455782753067,"0.166666666666667","0.166666666666667",0.0938726559617796,"-0.0439941932210064"
"20","frc5732",19.7820254082603,7.33730271605756,0.932079444129079,"0","0",7.19988318033476,2.75659069964537,"0.583333333333333","0.25",0.370907556968041,"-0.264955412864774"
"21","frc5895",55.3367156645479,10.6346999031663,1.02233959024278,"0.583333333333333","0.333333333333333",33.9658114821108,7.16948834548849,"0.5","0.5",0.192181624360109,"1.87041126635497"
"22","frc6226",37.0018931133444,12.4479359036882,0.94505570342381,"0.5","0.5",15.9002425010092,4.05139063623858,"0.666666666666667","0.5",0.336413487427729,"1.08200626195723"
"23","frc6921",19.7828688904716,4.05443285711481,0.479777619553945,"0","0",11.9663651893933,2.36272298693255,"0.333333333333333","0.333333333333333",0.204946657613832,"0.0975147153933504"
"24","frc7110",33.825274027912,9.44618560394004,1.02860121200109,"0.75","0.75",13.0696818561757,4.43507755411475,"0.666666666666667","0.5",0.279264126467837,"0.60543321424335"
"25","frc8130",17.6461352119306,5.31407190114114,0.633059985808714,"0","0",10.7800729308195,2.73476579609604,"0.583333333333333","0.416666666666667",0.301146502467479,"-0.0526365824034015"
"26","frc816",25.2748047923852,6.1407966093574,0.277876678299064,"0.166666666666667","0.166666666666667",14.4787472743242,4.22930596597434,"0.416666666666667","0.25",0.242961188416676,"0.738897842034647"
"27","frc8630",8.32854259643206,3.49031844411153,0.184114258753121,"0","0",4.43763244187342,1.75625338770607,"0.25","0.0833333333333333",0.419079137039748,"-0.216337378509375"
"28","frc87",29.594300329332,5.8995360275704,0.27374971792994,"0.333333333333333","0.333333333333333",16.4160025656448,3.30041058316796,"0.916666666666667","0.833333333333333",0.199347035135788,"0.91996129286944"
"29","frc8704",20.2410143362423,3.2220453853603,0.502270887151336,"0.0833333333333333","0.0833333333333333",11.7382361086452,2.44720324396557,"0.583333333333333","0.5",0.159183988106323,"0.11657340600884"
