"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","blue","frc7653","frc9118","frc9120","62","4","16","Docked","Level","14","36","Park","Level","3"
"2","11","blue","frc9118","frc7687","frc7037","43","4","22","Docked","Level","14","16","Park","Level","0"
"3","16","red","frc4735","frc9118","frc3522","79","13","28","Docked","Level","21","29","Docked","NotLevel","2"
"4","26","blue","frc7669","frc8748","frc9118","54","19","34","Docked","Level","0","20","Docked","Level","1"
"5","32","blue","frc6200","frc7725","frc9118","71","3","18","Docked","Level","16","38","Docked","Level","1"
"6","37","blue","frc4403","frc4355","frc9118","112","9","24","Docked","Level","31","53","Docked","Level","3"
"7","43","blue","frc9118","frc6199","frc8291","54","0","15","Docked","Level","14","34","Docked","Level","1"
"8","50","red","frc4775","frc9118","frc4635","116","15","18","None","NotLevel","48","78","Park","Level","3"
"9","56","red","frc9118","frc5526","frc8558","89","4","19","Docked","Level","14","36","Park","Level","3"
"10","64","blue","frc9118","frc3526","frc7577","80","4","16","Docked","Level","22","44","Docked","Level","3"
"11","73","red","frc9134","frc9301","frc9118","99","13","31","Docked","Level","16","38","Docked","Level","3"
