"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","blue","frc4603","frc7687","frc6483","35","0","3","None","Level","20","32","Park","Level","0"
"2","8","red","frc4635","frc6483","frc7669","77","12","27","None","Level","18","40","Park","Level","3"
"3","20","blue","frc6483","frc8748","frc8558","34","0","6","None","Level","18","28","Docked","NotLevel","1"
"4","25","red","frc5526","frc9120","frc6483","74","4","16","None","Level","16","36","None","Level","3"
"5","33","red","frc6483","frc8105","frc5312","41","3","18","None","Level","12","18","None","NotLevel","0"
"6","38","blue","frc6652","frc6483","frc6200","39","0","3","None","NotLevel","11","31","None","Level","0"
"7","42","red","frc4735","frc6483","frc4403","31","3","6","None","NotLevel","13","25","None","Level","0"
"8","52","blue","frc9301","frc6605","frc6483","46","6","21","None","Level","7","15","Park","NotLevel","0"
"9","58","blue","frc6483","frc6199","frc7421","41","0","0","None","Level","22","26","Park","Level","2"
"10","68","red","frc6483","frc9134","frc8291","59","10","16","None","Level","21","43","Docked","Level","0"
"11","74","blue","frc7725","frc6483","frc9103","23","3","3","None","NotLevel","15","15","None","NotLevel","0"
