"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","blue","frc6017","frc6106","frc9280","56","3","17","Docked","NotLevel","14","34","Docked","Level","3"
"2","10","red","frc5932","frc2283","frc6017","59","3","9","None","Level","8","28","Docked","Level","0"
"3","15","red","frc6017","frc4584","frc7421","75","0","3","None","Level","22","52","Docked","Level","3"
"4","23","blue","frc6017","frc9060","frc4782","44","0","11","Docked","NotLevel","8","18","Docked","Level","0"
"5","28","red","frc6017","frc8256","frc7546","64","4","15","Docked","NotLevel","12","34","Docked","Level","3"
"6","35","red","frc6702","frc6017","frc6170","60","10","13","None","NotLevel","17","47","Docked","Level","3"
"7","41","blue","frc3158","frc9213","frc6017","99","3","18","Docked","Level","15","37","Docked","Level","3"
"8","48","blue","frc6647","frc6017","frc6348","126","9","27","None","Level","33","55","Docked","Level","3"
"9","58","red","frc6608","frc6017","frc8293","68","6","9","None","Level","14","44","Docked","Level","1"
"10","63","red","frc5887","frc7725","frc6017","91","7","18","Docked","NotLevel","16","36","Docked","Level","3"
"11","67","red","frc5133","frc3933","frc6017","34","9","15","None","Level","8","14","Docked","NotLevel","0"
