"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","red","frc7102","frc3158","frc5887","52","0","12","None","Level","20","40","Docked","Level","3"
"2","10","blue","frc3478","frc3158","frc4635","62","6","21","None","Level","27","31","None","NotLevel","2"
"3","16","red","frc3158","frc6676","frc6702","29","3","3","None","NotLevel","9","21","None","Level","0"
"4","27","blue","frc3158","frc3526","frc6647","44","3","6","None","Level","18","28","Docked","Level","0"
"5","32","blue","frc4782","frc8734","frc3158","20","0","3","None","NotLevel","13","17","None","NotLevel","0"
"6","37","blue","frc6348","frc3794","frc3158","48","6","9","None","Level","17","39","Docked","Level","2"
"7","41","blue","frc3158","frc9213","frc6017","99","3","18","None","Level","15","37","Docked","Level","3"
"8","47","blue","frc6694","frc6170","frc3158","53","9","15","None","Level","16","18","None","NotLevel","0"
"9","60","red","frc3158","frc4584","frc8741","36","8","8","None","Level","14","18","None","NotLevel","0"
"10","66","red","frc3472","frc3158","frc5959","73","3","9","None","Level","22","44","Docked","Level","2"
