"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","blue","frc6348","frc6702","frc5959","57","10","19","None","Level","24","26","Park","NotLevel","0"
"2","13","red","frc8734","frc7546","frc5959","71","6","12","None","Level","17","39","Park","Level","2"
"3","18","red","frc5959","frc8256","frc9060","45","3","6","None","Level","12","34","Docked","Level","0"
"4","23","red","frc6676","frc5959","frc6647","105","3","9","None","Level","17","37","Park","Level","2"
"5","28","blue","frc8741","frc5959","frc4403","56","9","12","None","Level","15","19","Docked","Level","0"
"6","39","blue","frc5959","frc3933","frc5932","66","9","12","None","Level","17","39","Docked","Level","2"
"7","47","red","frc5959","frc9282","frc3478","101","6","12","None","Level","28","50","Park","Level","2"
"8","51","blue","frc7102","frc5959","frc9280","70","9","15","None","NotLevel","18","40","Park","Level","2"
"9","55","red","frc2283","frc4782","frc5959","51","3","6","None","Level","10","40","Park","Level","1"
"10","66","red","frc3472","frc3158","frc5959","73","3","9","None","Level","22","44","Docked","Level","2"
