"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","red","frc2992","frc6068","frc8732","87","6","20","Docked","NotLevel","32","52","None","Level","3"
"2","8","blue","frc8732","frc5785","frc5863","37","3","18","Docked","Level","9","9","Docked","Level","0"
"3","14","red","frc8732","frc456","frc4087","57","10","25","Docked","Level","12","32","Docked","Level","3"
"4","22","blue","frc1421","frc8732","frc4635","120","15","26","None","NotLevel","44","74","None","Level","4"
"5","29","blue","frc8044","frc8732","frc2183","130","18","33","None","Level","45","67","Docked","Level","4"
"6","35","red","frc5971","frc8732","frc5965","56","3","18","Docked","Level","11","23","Docked","Level","0"
"7","40","blue","frc3616","frc7661","frc8732","65","6","18","Docked","Level","20","42","Docked","Level","1"
"8","52","blue","frc364","frc3468","frc8732","111","10","10","None","Level","51","81","Docked","Level","2"
"9","57","blue","frc8732","frc2080","frc7288","68","4","19","Docked","Level","17","39","None","Level","1"
"10","61","red","frc1912","frc3039","frc8732","132","22","40","Docked","Level","35","57","Docked","Level","4"
"11","67","red","frc5997","frc8732","frc9153","76","15","27","Docked","Level","17","39","Docked","Level","1"
"12","73","red","frc8732","frc1592","frc9240","108","8","23","Docked","Level","28","50","None","Level","4"
