"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","blue","frc8889","frc3464","frc236","108","12","33","None","Level","38","60","Park","Level","3"
"2","8","red","frc3464","frc2170","frc9193","97","9","23","None","NotLevel","24","54","Docked","Level","3"
"3","19","red","frc3464","frc3146","frc5142","96","12","30","None","Level","24","46","Docked","Level","1"
"4","26","blue","frc3464","frc999","frc8085","132","18","33","None","Level","33","53","Docked","Level","3"
"5","33","blue","frc6346","frc7694","frc3464","108","15","36","None","Level","32","52","Docked","Level","3"
"6","37","red","frc3464","frc5746","frc1071","59","6","12","None","Level","15","37","Park","Level","0"
"7","41","blue","frc195","frc3464","frc2064","133","18","39","None","Level","47","69","Docked","Level","4"
"8","51","blue","frc1058","frc178","frc3464","125","18","36","None","Level","30","50","Docked","Level","3"
"9","56","red","frc7760","frc1027","frc3464","90","0","6","None","Level","39","69","Park","Level","1"
"10","61","red","frc3634","frc3464","frc1991","58","16","22","None","Level","20","26","Docked","NotLevel","0"
"11","73","red","frc571","frc3464","frc3323","99","15","21","None","Level","33","63","Docked","Level","1"
"12","78","blue","frc95","frc1699","frc3464","137","18","39","None","Level","43","73","Docked","Level","4"
