"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc1699","frc4628","frc3182","83","10","28","None","Level","23","45","Docked","Level","3"
"2","9","blue","frc6723","frc7869","frc3182","60","4","10","None","Level","15","35","Docked","Level","0"
"3","15","red","frc4572","frc3182","frc1058","98","12","30","None","Level","33","53","Docked","Level","3"
"4","23","blue","frc8889","frc3146","frc3182","103","13","34","Docked","Level","32","54","Park","Level","3"
"5","28","blue","frc3182","frc9193","frc8167","91","10","24","Docked","NotLevel","22","52","Docked","Level","1"
"6","40","blue","frc571","frc6346","frc3182","104","13","34","Docked","Level","28","50","Docked","Level","3"
"7","45","red","frc3182","frc999","frc230","113","21","42","Docked","Level","37","51","Docked","NotLevel","3"
"8","49","red","frc236","frc3182","frc1991","79","14","35","None","Level","17","39","Docked","Level","1"
"9","57","blue","frc2712","frc3182","frc1124","64","3","21","Docked","Level","18","28","Docked","NotLevel","0"
"10","65","red","frc3182","frc7694","frc5856","69","10","25","Docked","Level","17","39","Docked","Level","1"
"11","71","red","frc1071","frc3182","frc178","95","16","37","Docked","Level","21","33","Docked","NotLevel","0"
"12","78","red","frc3182","frc7407","frc155","136","20","41","Docked","Level","43","65","Park","Level","2"
