"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","blue","frc1071","frc1058","frc7760","92","3","15","None","Level","32","52","None","Level","3"
"2","10","blue","frc7760","frc236","frc4572","63","0","6","None","Level","22","42","Docked","Level","2"
"3","14","blue","frc5746","frc7760","frc9193","44","0","3","None","Level","14","36","Park","Level","0"
"4","23","red","frc7694","frc2170","frc7760","86","6","24","None","Level","25","47","None","Level","1"
"5","29","blue","frc178","frc7760","frc5142","53","3","15","None","Level","13","33","Park","Level","1"
"6","35","red","frc8889","frc7760","frc8085","112","12","26","None","NotLevel","44","66","Docked","Level","3"
"7","43","red","frc1699","frc1991","frc7760","72","12","30","None","Level","31","37","Park","NotLevel","0"
"8","50","red","frc7760","frc8167","frc6723","62","6","17","None","NotLevel","18","40","Park","Level","1"
"9","56","red","frc7760","frc1027","frc3464","90","0","6","None","Level","39","69","None","Level","1"
"10","62","blue","frc558","frc7760","frc2712","45","9","15","None","Level","17","25","Docked","NotLevel","0"
"11","68","blue","frc7760","frc95","frc195","139","16","31","None","Level","58","78","Park","Level","4"
"12","75","red","frc3146","frc6346","frc7760","86","15","29","None","NotLevel","20","42","None","Level","3"
