"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","blue","frc8507","frc9051","frc9140","65","6","9","None","NotLevel","29","51","Docked","Level","0"
"2","12","blue","frc9051","frc7621","frc8879","56","3","6","None","NotLevel","10","40","Docked","Level","1"
"3","17","red","frc8769","frc7088","frc9051","50","3","6","None","NotLevel","17","39","Docked","Level","0"
"4","23","red","frc6377","frc9051","frc6180","90","6","24","None","Level","31","61","None","Level","1"
"5","32","blue","frc2657","frc9051","frc3481","26","6","9","None","Level","5","17","Docked","Level","0"
"6","37","blue","frc6800","frc8369","frc9051","88","3","9","None","Level","29","59","Docked","Level","1"
"7","45","blue","frc9051","frc2950","frc3545","53","12","15","None","Level","11","33","Park","Level","0"
"8","51","red","frc7138","frc4610","frc9051","54","4","13","None","Level","19","31","Park","NotLevel","0"
"9","58","blue","frc2969","frc9051","frc4219","50","0","3","None","Level","25","47","Docked","Level","0"
"10","66","red","frc9051","frc8573","frc7521","86","10","28","None","Level","24","38","Docked","NotLevel","0"
"11","77","red","frc8750","frc457","frc9051","74","9","23","None","NotLevel","19","41","Docked","Level","1"
"12","84","red","frc9051","frc8818","frc5829","93","9","24","None","Level","39","49","None","NotLevel","3"
