"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","red","frc1296","frc7088","frc8819","56","4","19","None","Level","22","32","Park","NotLevel","0"
"2","11","blue","frc2689","frc3679","frc7088","90","12","15","None","NotLevel","35","65","Docked","Level","1"
"3","17","red","frc8769","frc7088","frc9051","50","3","6","None","NotLevel","17","39","Park","Level","0"
"4","24","blue","frc7088","frc6800","frc8019","97","9","27","None","Level","35","55","Park","Level","3"
"5","31","blue","frc2468","frc6180","frc7088","108","13","24","None","NotLevel","37","59","Docked","Level","4"
"6","41","red","frc7088","frc2687","frc2969","91","6","20","None","NotLevel","42","46","Docked","Level","1"
"7","47","blue","frc4219","frc7521","frc7088","65","6","21","Docked","Level","22","34","Docked","NotLevel","0"
"8","57","red","frc7088","frc8879","frc4610","64","4","15","Docked","NotLevel","24","34","Park","NotLevel","0"
"9","64","blue","frc457","frc9054","frc7088","47","9","15","None","NotLevel","10","32","Park","Level","0"
"10","72","blue","frc7088","frc2950","frc8818","44","3","6","None","NotLevel","11","33","Docked","Level","0"
"11","77","blue","frc3561","frc7088","frc5829","85","10","28","None","Level","20","42","Park","Level","3"
"12","82","red","frc7138","frc7088","frc9140","66","10","16","None","Level","30","40","Park","NotLevel","0"
