"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","red","frc6153","frc2648","frc88","128","4","25","None","Level","54","68","Park","NotLevel","2"
"2","8","blue","frc1965","frc1768","frc88","98","6","24","None","Level","29","49","Docked","Level","3"
"3","15","blue","frc88","frc2713","frc5962","85","10","16","None","Level","29","59","Park","Level","3"
"4","18","red","frc2262","frc88","frc1474","90","15","21","None","NotLevel","37","49","Docked","Level","2"
"5","25","red","frc3719","frc4908","frc88","84","12","26","Docked","NotLevel","26","48","Park","Level","3"
"6","29","blue","frc88","frc2342","frc4473","98","12","27","None","Level","44","56","Docked","NotLevel","0"
"7","32","blue","frc175","frc88","frc8013","131","10","28","None","Level","56","78","Docked","Level","4"
"8","39","red","frc88","frc4908","frc3314","82","7","13","None","Level","34","54","Docked","Level","2"
"9","44","blue","frc61","frc88","frc69","115","13","27","None","NotLevel","48","68","Park","Level","4"
"10","47","red","frc9055","frc3719","frc88","39","6","6","None","Level","6","28","Docked","Level","0"
"11","54","red","frc125","frc88","frc78","101","15","36","None","Level","30","50","Park","Level","3"
"12","59","blue","frc88","frc6367","frc8604","61","7","13","None","Level","36","38","Docked","Level","0"
