"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","blue","frc7226","frc5152","frc5501","101","6","21","None","Level","35","65","Park","Level","1"
"2","8","blue","frc5256","frc9208","frc7226","72","6","24","Docked","Level","27","33","Park","NotLevel","0"
"3","17","blue","frc7226","frc4810","frc6190","62","0","18","Docked","Level","17","39","Park","Level","1"
"4","23","red","frc7226","frc7491","frc6588","78","7","25","Docked","Level","16","38","Docked","Level","3"
"5","29","red","frc7226","frc4327","frc216","50","13","19","None","Level","22","26","Docked","NotLevel","0"
"6","34","red","frc288","frc7226","frc3302","67","9","27","Docked","Level","13","35","Park","Level","3"
"7","41","blue","frc244","frc9238","frc7226","38","9","18","None","Level","14","20","Docked","NotLevel","0"
"8","49","red","frc7811","frc7226","frc8608","104","18","39","None","Level","25","45","Docked","Level","3"
"9","57","red","frc1684","frc7226","frc6002","110","12","18","None","Level","42","72","Park","Level","4"
"10","62","blue","frc9312","frc7197","frc7226","140","12","33","None","Level","50","72","Park","Level","4"
"11","71","red","frc5235","frc7226","frc1504","81","12","18","None","Level","31","53","Park","Level","0"
"12","76","blue","frc9227","frc4453","frc7226","82","12","30","Docked","Level","20","42","Docked","Level","3"
