"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","blue","frc5486","frc5706","frc9188","28","0","3","None","Level","14","20","Docked","NotLevel","0"
"2","12","blue","frc6569","frc1596","frc5486","53","13","16","None","NotLevel","22","32","Park","NotLevel","2"
"3","16","red","frc7826","frc7782","frc5486","52","10","25","None","Level","12","22","Park","NotLevel","0"
"4","26","red","frc4398","frc9249","frc5486","45","3","9","None","NotLevel","20","26","Park","NotLevel","0"
"5","34","blue","frc3602","frc4375","frc5486","45","3","14","None","NotLevel","9","31","Docked","Level","1"
"6","39","blue","frc3655","frc5486","frc6637","121","12","30","None","Level","44","66","Docked","Level","4"
"7","43","blue","frc5486","frc5084","frc6558","62","3","24","None","Level","26","28","Park","Level","0"
"8","51","red","frc7250","frc5486","frc904","78","9","26","None","NotLevel","25","47","Park","Level","3"
"9","60","red","frc5486","frc2586","frc4835","52","9","12","None","Level","18","40","Docked","Level","0"
"10","67","red","frc5213","frc5486","frc4827","59","6","12","None","NotLevel","10","32","Park","Level","0"
"11","71","red","frc8382","frc5486","frc7154","92","3","18","None","Level","42","64","Park","Level","1"
"12","75","red","frc5486","frc6121","frc4988","77","9","18","None","NotLevel","31","39","Park","NotLevel","1"
