"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","red","frc7826","frc3655","frc5084","125","16","34","None","Level","49","71","Park","Level","4"
"2","9","blue","frc6637","frc9188","frc7826","69","13","25","None","Level","15","29","Park","Level","2"
"3","16","red","frc7826","frc7782","frc5486","52","10","25","None","Level","12","22","Docked","NotLevel","0"
"4","25","blue","frc7823","frc7826","frc3602","86","14","31","None","NotLevel","18","40","None","Level","3"
"5","30","blue","frc5314","frc7826","frc2586","76","7","25","None","Level","28","36","None","NotLevel","2"
"6","34","red","frc4398","frc7826","frc857","117","13","31","None","Level","49","61","Park","NotLevel","3"
"7","41","red","frc7826","frc4375","frc7768","63","13","19","None","NotLevel","12","34","Docked","Level","0"
"8","48","blue","frc4835","frc4392","frc7826","100","10","10","None","Level","40","60","Docked","Level","2"
"9","55","red","frc6088","frc5706","frc7826","40","10","13","None","Level","5","27","Park","Level","0"
"10","65","blue","frc6345","frc7826","frc6112","68","12","21","None","NotLevel","17","47","Park","Level","1"
"11","74","blue","frc7826","frc6558","frc5547","72","11","25","None","NotLevel","17","27","Docked","NotLevel","2"
"12","79","blue","frc8041","frc9249","frc7826","63","10","13","None","Level","13","35","None","Level","0"
