"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc3487","frc6721","frc5484","79","13","34","None","Level","20","40","Docked","Level","3"
"2","6","blue","frc328","frc1501","frc5484","66","4","10","None","Level","24","46","Docked","Level","0"
"3","16","blue","frc5484","frc3936","frc1747","43","0","14","Docked","NotLevel","20","24","Docked","NotLevel","0"
"4","19","red","frc5484","frc1555","frc1018","61","6","20","Docked","NotLevel","17","31","Docked","NotLevel","0"
"5","23","red","frc5484","frc868","frc3176","103","15","33","None","Level","31","45","Docked","NotLevel","2"
"6","29","red","frc3147","frc5484","frc6956","83","10","19","None","NotLevel","29","49","Park","Level","2"
"7","34","red","frc1024","frc5484","frc7477","90","7","25","None","Level","35","55","Docked","Level","1"
"8","42","blue","frc2867","frc5484","frc8103","59","7","24","Docked","NotLevel","18","30","Docked","NotLevel","0"
"9","49","red","frc3940","frc4982","frc5484","107","9","24","None","Level","46","68","Docked","Level","1"
"10","54","blue","frc5402","frc910","frc5484","106","10","28","None","Level","41","63","Docked","Level","3"
"11","57","blue","frc2197","frc5484","frc45","92","9","30","None","Level","22","52","Docked","Level","1"
"12","64","blue","frc5484","frc9071","frc862","67","7","22","None","Level","25","35","Docked","NotLevel","0"
