"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","red","frc461","frc868","frc7477","73","10","25","None","Level","21","43","Park","Level","3"
"2","9","blue","frc7477","frc3940","frc2909","90","6","21","None","Level","27","47","None","Level","3"
"3","13","blue","frc3865","frc7477","frc9071","11","0","0","None","Level","7","11","None","Level","0"
"4","18","red","frc3487","frc7477","frc45","79","12","18","None","Level","31","51","Park","Level","0"
"5","26","blue","frc4926","frc135","frc7477","34","0","12","None","Level","8","12","None","NotLevel","0"
"6","31","red","frc7477","frc862","frc9208","90","6","21","None","Level","27","47","Docked","Level","1"
"7","34","red","frc1024","frc5484","frc7477","90","7","25","None","Level","35","55","Docked","Level","1"
"8","41","blue","frc7477","frc71","frc2197","65","0","18","None","Level","17","37","None","Level","1"
"9","46","red","frc6721","frc7477","frc2867","25","3","6","None","Level","4","14","Park","Level","0"
"10","51","blue","frc1747","frc9119","frc7477","28","0","0","None","Level","8","28","None","Level","0"
"11","56","red","frc7477","frc3147","frc3176","104","12","30","None","Level","39","59","None","Level","3"
"12","61","blue","frc328","frc7477","frc1555","47","6","9","None","NotLevel","18","38","Park","Level","0"
