"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","red","frc461","frc868","frc7477","73","10","25","None","Level","21","43","Docked","Level","3"
"2","9","red","frc2867","frc461","frc3936","77","10","16","None","NotLevel","38","46","Docked","NotLevel","0"
"3","16","red","frc2197","frc461","frc1501","98","12","33","None","Level","38","50","Docked","NotLevel","2"
"4","20","blue","frc3865","frc910","frc461","101","12","18","None","Level","41","63","Docked","Level","2"
"5","28","red","frc9119","frc9208","frc461","70","12","18","None","NotLevel","32","42","Docked","NotLevel","0"
"6","33","blue","frc1555","frc3940","frc461","108","15","30","None","Level","43","63","Docked","Level","1"
"7","36","red","frc862","frc461","frc4982","83","9","12","None","NotLevel","34","56","Docked","Level","0"
"8","42","red","frc5402","frc461","frc3147","110","9","26","Docked","NotLevel","43","57","Docked","NotLevel","2"
"9","45","blue","frc461","frc3487","frc135","134","18","39","None","Level","48","70","Docked","Level","3"
"10","55","blue","frc461","frc8103","frc2909","57","6","9","None","NotLevel","30","38","Docked","NotLevel","0"
"11","60","red","frc461","frc9071","frc4926","98","9","27","None","Level","34","56","Docked","Level","3"
"12","63","blue","frc6956","frc71","frc461","94","14","20","None","NotLevel","34","64","Docked","Level","3"
