"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","blue","frc3452","frc5559","frc7254","54","4","15","None","NotLevel","14","24","Park","NotLevel","2"
"2","10","red","frc4216","frc5559","frc3620","62","9","30","None","Level","13","27","Docked","NotLevel","0"
"3","19","red","frc7809","frc4327","frc5559","89","8","26","None","Level","31","53","Park","Level","3"
"4","23","blue","frc7814","frc5559","frc9278","37","4","10","None","Level","17","27","Park","NotLevel","0"
"5","33","blue","frc5704","frc7813","frc5559","50","8","11","None","Level","17","29","Docked","Level","0"
"6","37","red","frc5559","frc7656","frc3875","71","10","28","None","Level","30","38","Docked","NotLevel","0"
"7","41","blue","frc5559","frc9177","frc4384","53","10","16","None","Level","15","37","Docked","Level","0"
"8","48","red","frc5559","frc5256","frc503","100","10","28","None","Level","35","57","Docked","Level","3"
"9","54","red","frc6002","frc5559","frc7713","93","13","31","None","Level","25","47","Park","Level","3"
"10","61","red","frc5559","frc4325","frc9223","79","13","22","None","Level","30","52","Docked","Level","0"
"11","69","blue","frc6057","frc5182","frc5559","61","10","16","None","Level","21","35","Park","NotLevel","0"
"12","78","blue","frc2145","frc4956","frc5559","68","11","29","None","Level","19","39","Park","Level","1"
