"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","blue","frc1073","frc8708","frc6161","59","6","12","None","Level","29","37","Docked","NotLevel","0"
"2","7","red","frc501","frc1922","frc8708","47","6","9","None","Level","23","33","Docked","NotLevel","0"
"3","14","red","frc8708","frc4761","frc3467","88","4","22","None","Level","36","56","None","Level","3"
"4","21","red","frc4564","frc8708","frc1247","64","4","19","None","Level","38","40","None","NotLevel","2"
"5","29","red","frc7913","frc1058","frc8708","62","10","25","None","Level","24","32","Docked","NotLevel","0"
"6","34","red","frc8708","frc95","frc3451","90","9","27","None","Level","21","43",NA,"Level","3"
"7","46","blue","frc8724","frc8708","frc3597","94","10","22","None","Level","40","62",NA,"Level","3"
"8","52","red","frc8708","frc4041","frc2876","85","10","24","None","NotLevel","29","51",NA,"Level","3"
"9","59","red","frc151","frc8708","frc811","-1",NA,NA,NA,NA,NA,NA,"Docked",NA,NA
"10","65","blue","frc6933","frc238","frc8708","-1",NA,NA,NA,NA,NA,NA,"Docked",NA,NA
"11","69","blue","frc8708","frc1831","frc663","-1",NA,NA,NA,NA,NA,NA,"None",NA,NA
"12","78","blue","frc1512","frc4925","frc8708","-1",NA,NA,NA,NA,NA,NA,"None",NA,NA
