"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc6690","frc2876","frc1277","30","0","18","None","Level","3","7","Park","NotLevel","0"
"2","9","blue","frc3467","frc5491","frc6690","62","0","18","None","Level","22","34","Park","Level","2"
"3","20","blue","frc95","frc6690","frc1512","64","12","27","None","Level","25","27","Park","NotLevel","2"
"4","24","blue","frc151","frc1073","frc6690","54","6","18","None","Level","12","26","None","Level","0"
"5","31","red","frc5902","frc6690","frc4564","76","3","21","None","Level","25","45","None","Level","3"
"6","36","blue","frc6690","frc1307","frc4925","16","0","0","None","Level","2","16","Park","Level","0"
"7","40","blue","frc3597","frc4761","frc6690","50","0","6","None","Level","19","39",NA,"Level","0"
"8","47","red","frc663","frc238","frc6690","70","10","25","None","Level","18","40",NA,"Level","1"
"9","57","red","frc6690","frc3566","frc7314","-1",NA,NA,NA,NA,NA,NA,"Park",NA,NA
"10","65","red","frc6690","frc8724","frc1247","-1",NA,NA,NA,NA,NA,NA,"Park",NA,NA
"11","72","red","frc6763","frc6690","frc5687","-1",NA,NA,NA,NA,NA,NA,"Park",NA,NA
"12","77","red","frc467","frc6690","frc1831","-1",NA,NA,NA,NA,NA,NA,"None",NA,NA
