"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","red","frc4653","frc103","frc5181","98","9","15","None","Level","46","68","Park","Level","2"
"2","11","blue","frc5113","frc2539","frc103","115","12","27","Docked","Level","43","63","Docked","Level","4"
"3","14","red","frc1807","frc103","frc2095","100","9","15","None","NotLevel","48","70","Docked","Level","2"
"4","20","blue","frc103","frc5684","frc1640","87","12","18","None","Level","41","49","Docked","NotLevel","2"
"5","28","blue","frc103","frc816","frc272","107","12","27","None","Level","52","60","Docked","NotLevel","3"
"6","31","red","frc3637","frc2559","frc103","85","0","15","Docked","Level","25","31","Docked","NotLevel","2"
"7","37","red","frc341","frc1391","frc103","108","18","36","None","Level","27","57","Docked","Level","2"
"8","46","blue","frc103","frc5407","frc25","122","9","27","Docked","Level","48","70","Docked","Level","4"
"9","49","blue","frc103","frc7414","frc5490","82","3","14","Docked","NotLevel","31","53","Park","Level","1"
"10","52","blue","frc433","frc103","frc6808","93","3","21","Docked","Level","30","52","Docked","Level","3"
"11","59","red","frc1218","frc103","frc365","115","9","26","None","NotLevel","44","74","Docked","Level","3"
"12","65","red","frc7110","frc6226","frc103","92","7","22","Docked","Level","25","45","Docked","Level","1"
