"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","red","frc1640","frc365","frc2559","87","9","24","None","Level","31","43","None","NotLevel","2"
"2","7","blue","frc5490","frc2559","frc341","49","0","12","None","Level","10","32","Docked","Level","1"
"3","14","blue","frc2559","frc2234","frc5113","17","0","3","None","Level","8","14","None","NotLevel","0"
"4","18","blue","frc2559","frc7110","frc1807","73","6","17","None","NotLevel","24","46","None","Level","1"
"5","28","red","frc4653","frc1218","frc2559","79","9","27","None","Level","25","37","Docked","NotLevel","0"
"6","31","red","frc3637","frc2559","frc103","85","0","15","None","Level","25","31","Park","NotLevel","2"
"7","36","red","frc816","frc2559","frc6808","47","0","6","None","Level","19","41","None","Level","0"
"8","41","blue","frc2559","frc5181","frc5310","48","6","9","None","Level","17","39","Docked","Level","2"
"9","51","blue","frc1391","frc2559","frc2607","91","12","15","None","NotLevel","39","61","None","Level","0"
"10","54","red","frc2539","frc708","frc2559","125","12","30","None","Level","38","58","Docked","Level","4"
"11","62","red","frc709","frc5407","frc2559","32","0","3","None","Level","12","24","None","NotLevel","0"
"12","66","blue","frc2559","frc25","frc7414","68","6","9","None","NotLevel","26","34","None","NotLevel","2"
