"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","blue","frc8588","frc219","frc7045","81","12","30","None","Level","19","41","Park","Level","3"
"2","9","blue","frc4652","frc7045","frc714","77","10","28","Docked","Level","17","39","Docked","Level","1"
"3","14","red","frc1676","frc7045","frc3340","103","12","33","None","Level","33","55","Docked","Level","3"
"4","17","blue","frc8117","frc7045","frc714","78","12","27","Docked","Level","21","41","Docked","Level","1"
"5","23","blue","frc7045","frc223","frc222","104","15","33","None","Level","34","56","Park","Level","3"
"6","27","red","frc7045","frc4285","frc555","91","13","25","Docked","Level","31","51","Park","Level","3"
"7","36","red","frc6943","frc7045","frc8628","56","6","21","Docked","Level","19","25","Docked","NotLevel","2"
"8","40","blue","frc7045","frc6945","frc834","134","18","36","Docked","Level","46","68","Park","Level","4"
"9","44","red","frc303","frc56","frc7045","98","6","24","Docked","Level","49","59","Park","NotLevel","2"
"10","47","red","frc1989","frc1811","frc7045","88","6","21","None","Level","35","57","Docked","Level","1"
"11","52","blue","frc8706","frc2070","frc7045","85","12","27","Docked","Level","39","43","Docked","NotLevel","0"
"12","60","blue","frc7045","frc1672","frc193","107","10","24","Docked","NotLevel","46","68","Docked","Level","3"
