"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","red","frc1811","frc8117","frc1672","95","9","24","None","Level","34","56","Docked","Level","3"
"2","6","blue","frc1672","frc2070","frc8628","70","6","9","None","NotLevel","34","56","Park","Level","0"
"3","16","red","frc1672","frc8588","frc9015","60","9","15","None","NotLevel","18","40","Docked","Level","2"
"4","19","blue","frc11","frc1672","frc8707","111","12","30","None","Level","39","61","Docked","Level","3"
"5","22","red","frc1672","frc56","frc4285","72","6","9","None","NotLevel","36","58","Park","Level","2"
"6","31","red","frc1676","frc223","frc1672","122","15","36","Docked","Level","34","56","Docked","Level","3"
"7","34","blue","frc3340","frc1672","frc6945","58","3","9","None","Level","19","39","Docked","Level","0"
"8","37","red","frc834","frc3142","frc1672","130","15","36","None","Level","52","74","Park","Level","4"
"9","42","red","frc1672","frc4573","frc1143","59","4","4","None","NotLevel","18","40","Docked","Level","0"
"10","51","red","frc6943","frc1672","frc219","69","6","21","None","Level","16","38","Park","Level","1"
"11","57","blue","frc303","frc1989","frc1672","69","0","3","None","NotLevel","29","51","Docked","Level","2"
"12","60","blue","frc7045","frc1672","frc193","107","10","24","None","NotLevel","46","68","Docked","Level","3"
