"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","blue","frc8349","frc1246","frc9127","24","0","0","None","Level","4","14","None","Level","0"
"2","7","blue","frc4951","frc9127","frc6866","9","3","3","None","Level","0","6","Park","Level","0"
"3","17","red","frc9127","frc1305","frc7603","44","12","15","None","NotLevel","15","19","Docked","Level","0"
"4","21","blue","frc5719","frc6397","frc9127","48","3","6","None","NotLevel","10","32","Park","Level","2"
"5","24","red","frc7902","frc9127","frc7712","34","0","3","None","Level","20","26","Park","NotLevel","0"
"6","34","red","frc9127","frc8850","frc2386","52","6","21","None","Level","12","26","Park","Level","2"
"7","37","red","frc7558","frc9127","frc5834","45","6","21","None","Level","15","19","Park","Level","0"
"8","43","blue","frc7476","frc9127","frc2056","103","10","24","None","NotLevel","46","54","Park","NotLevel","2"
"9","47","blue","frc2702","frc188","frc9127","67","3","24","None","Level","24","38","None","NotLevel","2"
"10","53","blue","frc6141","frc5036","frc9127","57","3","21","None","Level","20","26","Park","Level","0"
"11","62","red","frc9127","frc610","frc6975","105","9","27","None","Level","31","53","Docked","Level","3"
"12","68","red","frc9127","frc6140","frc6987","46","3","9","None","Level","10","32","Park","Level","0"
