"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","red","frc3847","frc2587","frc8827","105","9","27","None","Level","38","58","Park","Level","1"
"2","7","red","frc2585","frc3847","frc7312","93","3","17","Docked","NotLevel","41","51","Docked","NotLevel","0"
"3","13","red","frc8019","frc3847","frc9137","115","10","25","None","Level","31","53","Docked","Level","3"
"4","22","red","frc8576","frc118","frc3847","148","13","34","None","Level","62","84","None","Level","4"
"5","27","blue","frc5894","frc3847","frc2158","111","0","18","None","Level","53","73","Park","Level","3"
"6","31","blue","frc5414","frc8177","frc3847","169","18","36","None","Level","71","93","Docked","Level","4"
"7","37","blue","frc8818","frc3847","frc4332","76","7","18","Docked","NotLevel","37","43","Docked","NotLevel","0"
"8","44","red","frc3847","frc9121","frc8370","87","0","18","None","Level","32","54","Docked","Level","3"
"9","48","blue","frc5892","frc8515","frc3847","147","9","30","None","Level","60","82","Park","Level","4"
"10","54","red","frc3847","frc5261","frc8392","83","7","21","Docked","NotLevel","25","47","Docked","Level","3"
"11","59","blue","frc7418","frc8144","frc3847","112","0","15","Docked","Level","47","67","Docked","Level","3"
"12","66","blue","frc3847","frc5986","frc6645","100","3","21","Docked","Level","37","59","None","Level","3"
