"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","blue","frc7691","frc8144","frc9137","10","0","0","None","Level","0","0","None","Level","0"
"2","6","red","frc5894","frc8370","frc8144","56","3","18","None","Level","13","33","None","Level","1"
"3","14","blue","frc5908","frc6645","frc8144","16","6","6","None","Level","0","10","None","Level","0"
"4","17","red","frc8144","frc5892","frc2585","91","9","27","None","Level","29","49","None","Level","1"
"5","26","red","frc8019","frc8144","frc5414","96","12","30","None","Level","38","46","None","NotLevel","0"
"6","33","blue","frc5986","frc8144","frc5070","23","0","0","None","Level","12","18","None","NotLevel","0"
"7","38","red","frc8144","frc624","frc2158","113","12","30","None","Level","48","68","None","Level","1"
"8","41","red","frc8144","frc8515","frc2583","64","9","24","None","Level","18","40","None","Level","1"
"9","49","blue","frc8392","frc8827","frc8144","25","6","6","None","Level","4","14","None","Level","0"
"10","52","red","frc8144","frc2587","frc118","118","12","30","None","Level","38","58","None","Level","4"
"11","59","blue","frc7418","frc8144","frc3847","112","0","15","None","Level","47","67","None","Level","3"
"12","62","red","frc7312","frc8177","frc8144","43","9","24","None","Level","7","19","None","Level","0"
