"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","red","frc5894","frc8370","frc8144","56","3","18","None","Level","13","33","Docked","Level","1"
"2","9","red","frc118","frc8392","frc5894","104","6","24","None","Level","33","55","Docked","Level","4"
"3","14","red","frc8827","frc5894","frc5892","92","7","25","None","Level","25","47","Docked","Level","3"
"4","21","red","frc5894","frc9121","frc5986","54","0","3","None","Level","16","46","Docked","Level","3"
"5","27","blue","frc5894","frc3847","frc2158","111","0","18","None","Level","53","73","Docked","Level","3"
"6","30","blue","frc9137","frc5261","frc5894","35","3","6","None","Level","14","24","Park","Level","0"
"7","36","red","frc7691","frc5894","frc4597","76","3","9","None","NotLevel","15","45","None","Level","1"
"8","44","blue","frc5070","frc7312","frc5894","47","0","15","None","Level","12","32","Docked","Level","1"
"9","50","blue","frc8818","frc5414","frc5894","48","6","12","None","Level","24","26","Docked","Level","0"
"10","53","blue","frc5894","frc8515","frc7418","38","6","12","None","Level","11","21","Docked","Level","0"
"11","61","red","frc2583","frc5894","frc8819","62","3","21","None","Level","29","31","Docked","Level","0"
"12","65","blue","frc5908","frc5894","frc624","108","6","24","None","Level","33","45","Docked","Level","2"
